longitude,latitude,hour,cloud_cover,elevation,humidity,pressure,temperature,wind_dir,wind_speed
7,13,0,0.0,84.0,85.0,1006.1,19.6,117.0,13.7
8,13,0,0.0,90.0,85.0,1006.1,19.6,117.0,13.7
9,13,0,0.0,96.0,85.0,1006.2,19.6,117.0,15.0
10,13,0,0.0,86.0,85.0,1006.2,19.6,117.0,15.0
11,13,0,0.0,84.0,85.0,1006.2,19.7,117.0,15.0
12,13,0,0.0,74.0,85.0,1006.2,19.7,117.0,15.0
13,13,0,0.0,64.0,85.0,1006.5,19.9,117.0,15.3
14,13,0,0.0,75.0,85.0,1006.5,19.8,117.0,15.3
15,13,0,0.0,84.0,85.0,1006.5,19.8,117.0,15.3
16,13,0,0.0,71.0,85.0,1006.5,19.8,117.0,15.3
17,13,0,0.0,77.0,84.0,1006.7,19.9,117.0,15.3
18,13,0,0.0,77.0,84.0,1006.7,19.9,117.0,15.3
19,13,0,0.0,77.0,84.0,1006.7,19.9,117.0,15.3
20,13,0,0.0,125.0,84.0,1006.7,19.6,117.0,15.3
21,13,0,0.0,113.0,84.0,1006.9,19.6,113.0,14.5
22,13,0,0.0,112.0,84.0,1006.9,19.6,113.0,14.5
23,13,0,0.0,106.0,84.0,1006.9,19.6,113.0,14.5
24,13,0,0.0,106.0,84.0,1006.9,19.6,113.0,14.5
25,13,0,1.0,100.0,84.0,1007.1,19.6,112.0,15.2
26,13,0,1.0,99.0,84.0,1007.1,19.7,112.0,15.2
27,13,0,1.0,104.0,84.0,1007.1,19.6,112.0,15.2
28,13,0,1.0,104.0,84.0,1007.1,19.6,112.0,15.2
29,13,0,3.0,106.0,85.0,1007.3,19.5,113.0,14.0
0,14,0,0.0,96.0,85.0,1005.7,19.4,108.0,12.5
1,14,0,0.0,94.0,85.0,1005.9,19.5,113.0,12.9
2,14,0,0.0,96.0,85.0,1005.9,19.5,113.0,12.9
3,14,0,0.0,109.0,85.0,1005.9,19.4,113.0,12.9
4,14,0,0.0,95.0,85.0,1005.9,19.5,113.0,12.9
5,14,0,0.0,96.0,85.0,1006.1,19.5,117.0,13.7
6,14,0,0.0,91.0,85.0,1006.1,19.6,117.0,13.7
7,14,0,0.0,93.0,85.0,1006.1,19.6,117.0,13.7
8,14,0,0.0,94.0,85.0,1006.1,19.6,117.0,13.7
9,14,0,0.0,100.0,85.0,1006.2,19.6,117.0,15.0
10,14,0,0.0,83.0,85.0,1006.2,19.7,117.0,15.0
11,14,0,0.0,81.0,85.0,1006.2,19.7,117.0,15.0
12,14,0,0.0,79.0,85.0,1006.2,19.7,117.0,15.0
13,14,0,0.0,84.0,85.0,1006.5,19.8,117.0,15.3
14,14,0,0.0,79.0,85.0,1006.5,19.8,117.0,15.3
15,14,0,0.0,141.0,85.0,1006.5,19.4,117.0,15.3
16,14,0,0.0,148.0,85.0,1006.5,19.3,117.0,15.3
17,14,0,0.0,74.0,84.0,1006.7,19.9,117.0,15.3
18,14,0,0.0,74.0,84.0,1006.7,19.9,117.0,15.3
19,14,0,0.0,76.0,84.0,1006.7,19.9,117.0,15.3
20,14,0,0.0,83.0,84.0,1006.7,19.9,117.0,15.3
21,14,0,0.0,91.0,84.0,1006.9,19.7,113.0,14.5
22,14,0,0.0,75.0,84.0,1006.9,19.8,113.0,14.5
23,14,0,0.0,96.0,84.0,1006.9,19.7,113.0,14.5
24,14,0,0.0,109.0,84.0,1006.9,19.6,113.0,14.5
25,14,0,1.0,113.0,84.0,1007.1,19.6,112.0,15.2
26,14,0,1.0,106.0,84.0,1007.1,19.6,112.0,15.2
27,14,0,1.0,101.0,84.0,1007.1,19.6,112.0,15.2
28,14,0,1.0,101.0,84.0,1007.1,19.6,112.0,15.2
29,14,0,3.0,100.0,85.0,1007.3,19.5,113.0,14.0
0,15,0,0.0,108.0,84.0,1005.7,19.7,120.0,12.4
1,15,0,0.0,109.0,84.0,1005.7,19.6,120.0,12.4
2,15,0,0.0,103.0,84.0,1005.7,19.7,120.0,12.4
3,15,0,0.0,106.0,86.0,1005.9,19.4,124.0,12.2
4,15,0,0.0,111.0,86.0,1005.9,19.4,124.0,12.2
5,15,0,0.0,97.0,86.0,1005.9,19.5,124.0,12.2
6,15,0,0.0,93.0,86.0,1005.9,19.5,124.0,12.2
7,15,0,0.0,89.0,86.0,1006.1,19.6,123.0,13.3
8,15,0,0.0,86.0,86.0,1006.1,19.6,123.0,13.3
9,15,0,0.0,81.0,86.0,1006.1,19.6,123.0,13.3
10,15,0,0.0,77.0,86.0,1006.1,19.6,123.0,13.3
11,15,0,0.0,94.0,86.0,1006.3,19.6,120.0,14.5
12,15,0,0.0,79.0,86.0,1006.3,19.7,120.0,14.5
13,15,0,0.0,77.0,86.0,1006.3,19.7,120.0,14.5
14,15,0,0.0,82.0,86.0,1006.3,19.7,120.0,14.5
15,15,0,0.0,181.0,87.0,1006.6,19.0,117.0,14.2
16,15,0,0.0,115.0,87.0,1006.6,19.4,117.0,14.2
17,15,0,0.0,124.0,87.0,1006.6,19.4,117.0,14.2
18,15,0,0.0,71.0,87.0,1006.6,19.7,117.0,14.2
19,15,0,1.0,63.0,86.0,1006.8,19.9,113.0,13.7
20,15,0,1.0,88.0,86.0,1006.8,19.7,113.0,13.7
21,15,0,1.0,74.0,86.0,1006.8,19.8,113.0,13.7
22,15,0,1.0,75.0,86.0,1006.8,19.8,113.0,13.7
23,15,0,1.0,76.0,85.0,1007.0,19.7,109.0,14.1
24,15,0,1.0,111.0,85.0,1007.0,19.5,109.0,14.1
25,15,0,1.0,106.0,85.0,1007.0,19.5,109.0,14.1
26,15,0,1.0,99.0,85.0,1007.0,19.6,109.0,14.1
27,15,0,1.0,99.0,86.0,1007.2,19.5,111.0,14.2
28,15,0,1.0,94.0,86.0,1007.2,19.6,111.0,14.2
29,15,0,1.0,95.0,86.0,1007.2,19.6,111.0,14.2
0,16,0,0.0,102.0,84.0,1005.6,19.8,126.0,11.6
1,16,0,0.0,106.0,85.0,1005.8,19.7,131.0,12.5
2,16,0,0.0,102.0,85.0,1005.8,19.7,131.0,12.5
3,16,0,0.0,93.0,85.0,1005.8,19.8,131.0,12.5
4,16,0,0.0,84.0,85.0,1005.8,19.9,131.0,12.5
5,16,0,0.0,77.0,86.0,1006.0,19.8,131.0,12.5
6,16,0,0.0,78.0,86.0,1006.0,19.8,131.0,12.5
7,16,0,0.0,81.0,86.0,1006.0,19.8,131.0,12.5
8,16,0,0.0,72.0,86.0,1006.0,19.8,131.0,12.5
9,16,0,0.0,87.0,87.0,1006.2,19.7,127.0,13.1
10,16,0,0.0,79.0,87.0,1006.2,19.8,127.0,13.1
11,16,0,0.0,87.0,87.0,1006.2,19.7,127.0,13.1
12,16,0,0.0,80.0,87.0,1006.2,19.8,127.0,13.1
13,16,0,0.0,76.0,88.0,1006.5,19.7,122.0,13.6
14,16,0,0.0,198.0,88.0,1006.5,18.9,122.0,13.6
15,16,0,0.0,143.0,88.0,1006.5,19.3,122.0,13.6
16,16,0,0.0,124.0,88.0,1006.5,19.4,122.0,13.6
17,16,0,0.0,126.0,89.0,1006.7,19.2,116.0,12.4
18,16,0,0.0,69.0,89.0,1006.7,19.6,116.0,12.4
19,16,0,0.0,67.0,89.0,1006.7,19.6,116.0,12.4
20,16,0,0.0,63.0,89.0,1006.7,19.7,116.0,12.4
21,16,0,2.0,70.0,88.0,1006.8,19.7,110.0,12.6
22,16,0,2.0,85.0,88.0,1006.8,19.6,110.0,12.6
23,16,0,2.0,74.0,88.0,1006.8,19.7,110.0,12.6
24,16,0,2.0,75.0,88.0,1006.8,19.7,110.0,12.6
25,16,0,5.0,105.0,87.0,1007.1,19.4,109.0,13.3
26,16,0,5.0,97.0,87.0,1007.1,19.4,109.0,13.3
27,16,0,5.0,110.0,87.0,1007.1,19.3,109.0,13.3
28,16,0,5.0,94.0,87.0,1007.1,19.4,109.0,13.3
29,16,0,4.0,93.0,87.0,1007.3,19.4,110.0,12.6
0,17,0,0.0,68.0,84.0,1005.6,20.0,126.0,11.6
1,17,0,0.0,69.0,85.0,1005.8,20.0,131.0,12.5
2,17,0,0.0,64.0,85.0,1005.8,20.0,131.0,12.5
3,17,0,0.0,173.0,85.0,1005.8,19.3,131.0,12.5
4,17,0,0.0,145.0,85.0,1005.8,19.5,131.0,12.5
5,17,0,0.0,139.0,86.0,1006.0,19.4,131.0,12.5
6,17,0,0.0,195.0,86.0,1006.0,19.0,131.0,12.5
7,17,0,0.0,129.0,86.0,1006.0,19.5,131.0,12.5
8,17,0,0.0,189.0,86.0,1006.0,19.1,131.0,12.5
9,17,0,0.0,182.0,87.0,1006.2,19.1,127.0,13.1
10,17,0,0.0,85.0,87.0,1006.2,19.7,127.0,13.1
11,17,0,0.0,129.0,87.0,1006.2,19.5,127.0,13.1
12,17,0,0.0,135.0,87.0,1006.2,19.4,127.0,13.1
13,17,0,0.0,116.0,88.0,1006.5,19.4,122.0,13.6
14,17,0,0.0,86.0,88.0,1006.5,19.6,122.0,13.6
15,17,0,0.0,85.0,88.0,1006.5,19.6,122.0,13.6
16,17,0,0.0,140.0,88.0,1006.5,19.3,122.0,13.6
17,17,0,0.0,137.0,89.0,1006.7,19.2,116.0,12.4
18,17,0,0.0,117.0,89.0,1006.7,19.3,116.0,12.4
19,17,0,0.0,85.0,89.0,1006.7,19.5,116.0,12.4
20,17,0,0.0,72.0,89.0,1006.7,19.6,116.0,12.4
21,17,0,2.0,69.0,88.0,1006.8,19.7,110.0,12.6
22,17,0,2.0,66.0,88.0,1006.8,19.7,110.0,12.6
23,17,0,2.0,67.0,88.0,1006.8,19.7,110.0,12.6
24,17,0,2.0,73.0,88.0,1006.8,19.7,110.0,12.6
25,17,0,5.0,87.0,87.0,1007.1,19.5,109.0,13.3
26,17,0,5.0,101.0,87.0,1007.1,19.4,109.0,13.3
27,17,0,5.0,96.0,87.0,1007.1,19.4,109.0,13.3
28,17,0,5.0,101.0,87.0,1007.1,19.4,109.0,13.3
29,17,0,4.0,116.0,87.0,1007.3,19.3,110.0,12.6
0,18,0,0.0,90.0,83.0,1005.7,20.1,133.0,12.7
1,18,0,0.0,146.0,83.0,1005.7,19.8,133.0,12.7
2,18,0,0.0,116.0,83.0,1005.7,20.0,133.0,12.7
3,18,0,0.0,143.0,83.0,1005.7,19.8,133.0,12.7
4,18,0,0.0,149.0,85.0,1005.9,19.5,133.0,12.2
5,18,0,0.0,145.0,85.0,1005.9,19.5,133.0,12.2
6,18,0,0.0,98.0,86.0,1005.9,19.8,133.0,12.2
7,18,0,0.0,144.0,85.0,1005.9,19.5,133.0,12.2
8,18,0,0.0,163.0,86.0,1006.1,19.3,131.0,12.5
9,18,0,0.0,163.0,86.0,1006.1,19.3,131.0,12.5
10,18,0,0.0,134.0,86.0,1006.1,19.5,131.0,12.5
11,18,0,0.0,83.0,86.0,1006.1,19.9,131.0,12.5
12,18,0,0.0,82.0,87.0,1006.4,19.8,129.0,12.5
13,18,0,0.0,90.0,87.0,1006.4,19.7,129.0,12.5
14,18,0,0.0,101.0,87.0,1006.4,19.6,129.0,12.5
15,18,0,0.0,116.0,87.0,1006.4,19.5,129.0,12.5
16,18,0,0.0,83.0,90.0,1006.6,19.4,124.0,10.9
17,18,0,0.0,84.0,90.0,1006.6,19.4,124.0,10.9
18,18,0,0.0,78.0,90.0,1006.6,19.5,124.0,10.9
19,18,0,0.0,70.0,89.0,1006.7,19.7,119.0,10.3
20,18,0,0.0,115.0,89.0,1006.7,19.4,119.0,10.3
21,18,0,0.0,143.0,89.0,1006.7,19.2,119.0,10.3
22,18,0,0.0,169.0,89.0,1006.7,19.0,119.0,10.3
23,18,0,0.0,151.0,89.0,1006.9,19.2,116.0,11.6
24,18,0,0.0,63.0,89.0,1006.9,19.7,116.0,11.6
25,18,0,0.0,75.0,89.0,1006.9,19.7,116.0,11.6
26,18,0,0.0,76.0,89.0,1006.9,19.7,116.0,11.6
27,18,0,0.0,86.0,89.0,1007.1,19.5,113.0,12.1
28,18,0,0.0,81.0,89.0,1007.1,19.5,113.0,12.1
29,18,0,0.0,122.0,88.0,1007.1,19.2,113.0,12.1
0,19,0,0.0,105.0,81.0,1005.5,20.3,137.0,12.7
1,19,0,0.0,114.0,81.0,1005.5,20.3,137.0,12.7
2,19,0,0.0,103.0,84.0,1005.8,20.0,136.0,11.5
3,19,0,0.0,126.0,84.0,1005.8,19.8,136.0,11.5
4,19,0,0.0,138.0,84.0,1005.8,19.7,136.0,11.5
5,19,0,0.0,144.0,84.0,1005.8,19.7,136.0,11.5
6,19,0,0.0,137.0,85.0,1006.0,19.6,131.0,11.5
7,19,0,0.0,117.0,85.0,1006.0,19.7,131.0,11.5
8,19,0,0.0,91.0,85.0,1006.0,19.9,131.0,11.5
9,19,0,0.0,88.0,85.0,1006.0,19.9,131.0,11.5
10,19,0,0.0,85.0,86.0,1006.3,19.8,130.0,11.8
11,19,0,0.0,148.0,86.0,1006.3,19.4,130.0,11.8
12,19,0,0.0,88.0,86.0,1006.3,19.8,130.0,11.8
13,19,0,0.0,114.0,86.0,1006.3,19.7,130.0,11.8
14,19,0,0.0,108.0,88.0,1006.5,19.5,130.0,11.2
15,19,0,0.0,164.0,88.0,1006.5,19.2,130.0,11.2
16,19,0,0.0,152.0,88.0,1006.5,19.3,130.0,11.2
17,19,0,0.0,160.0,88.0,1006.5,19.2,130.0,11.2
18,19,0,0.0,135.0,88.0,1006.6,19.3,130.0,9.4
19,19,0,0.0,93.0,88.0,1006.6,19.6,130.0,9.4
20,19,0,0.0,73.0,88.0,1006.6,19.7,130.0,9.4
21,19,0,0.0,95.0,88.0,1006.6,19.6,130.0,9.4
22,19,0,1.0,70.0,87.0,1006.8,20.0,130.0,10.7
23,19,0,1.0,84.0,87.0,1006.8,19.9,130.0,10.7
24,19,0,1.0,64.0,87.0,1006.8,20.1,130.0,10.7
25,19,0,1.0,65.0,87.0,1006.8,20.1,130.0,10.7
26,19,0,4.0,63.0,90.0,1007.0,19.9,125.0,11.4
27,19,0,4.0,96.0,90.0,1007.0,19.6,125.0,11.4
28,19,0,4.0,99.0,90.0,1007.0,19.6,125.0,11.4
29,19,0,5.0,83.0,90.0,1007.2,19.5,122.0,11.0
0,20,0,0.0,108.0,81.0,1005.5,20.3,137.0,12.7
1,20,0,0.0,128.0,81.0,1005.5,20.2,137.0,12.7
2,20,0,0.0,134.0,84.0,1005.8,19.8,136.0,11.5
3,20,0,0.0,161.0,84.0,1005.8,19.6,136.0,11.5
4,20,0,0.0,179.0,84.0,1005.8,19.5,136.0,11.5
5,20,0,0.0,140.0,84.0,1005.8,19.7,136.0,11.5
6,20,0,0.0,156.0,85.0,1006.0,19.4,131.0,11.5
7,20,0,0.0,105.0,85.0,1006.0,19.8,131.0,11.5
8,20,0,0.0,88.0,85.0,1006.0,19.9,131.0,11.5
9,20,0,0.0,102.0,85.0,1006.0,19.8,131.0,11.5
10,20,0,0.0,173.0,86.0,1006.3,19.3,130.0,11.8
11,20,0,0.0,155.0,86.0,1006.3,19.4,130.0,11.8
12,20,0,0.0,121.0,86.0,1006.3,19.6,130.0,11.8
13,20,0,0.0,121.0,86.0,1006.3,19.6,130.0,11.8
14,20,0,0.0,181.0,88.0,1006.5,19.1,130.0,11.2
15,20,0,0.0,192.0,88.0,1006.5,19.0,130.0,11.2
16,20,0,0.0,126.0,88.0,1006.5,19.4,130.0,11.2
17,20,0,0.0,111.0,88.0,1006.5,19.5,130.0,11.2
18,20,0,0.0,158.0,88.0,1006.6,19.2,130.0,9.4
19,20,0,0.0,142.0,88.0,1006.6,19.3,130.0,9.4
20,20,0,0.0,90.0,88.0,1006.6,19.6,130.0,9.4
21,20,0,0.0,91.0,88.0,1006.6,19.6,130.0,9.4
22,20,0,1.0,124.0,87.0,1006.8,19.7,130.0,10.7
23,20,0,1.0,79.0,87.0,1006.8,20.0,130.0,10.7
24,20,0,1.0,78.0,87.0,1006.8,20.0,130.0,10.7
25,20,0,1.0,96.0,87.0,1006.8,19.9,130.0,10.7
26,20,0,4.0,107.0,90.0,1007.0,19.6,125.0,11.4
27,20,0,4.0,183.0,90.0,1007.0,19.1,125.0,11.4
28,20,0,4.0,152.0,90.0,1007.0,19.3,125.0,11.4
29,20,0,5.0,63.0,90.0,1007.2,19.7,122.0,11.0
0,21,0,0.0,86.0,79.0,1005.7,20.6,144.0,11.6
1,21,0,0.0,128.0,79.0,1005.7,20.3,144.0,11.6
2,21,0,0.0,117.0,79.0,1005.7,20.4,144.0,11.6
3,21,0,0.0,122.0,79.0,1005.7,20.3,144.0,11.6
4,21,0,0.0,144.0,82.0,1005.9,19.8,139.0,10.5
5,21,0,0.0,140.0,82.0,1005.9,19.8,139.0,10.5
6,21,0,0.0,141.0,82.0,1005.9,19.8,139.0,10.5
7,21,0,0.0,89.0,82.0,1005.9,20.1,139.0,10.5
8,21,0,0.0,161.0,82.0,1006.1,19.7,135.0,11.2
9,21,0,0.0,126.0,82.0,1006.1,19.9,135.0,11.2
10,21,0,0.0,160.0,82.0,1006.1,19.7,135.0,11.2
11,21,0,0.0,147.0,82.0,1006.1,19.8,135.0,11.2
12,21,0,0.0,143.0,84.0,1006.4,19.5,135.0,10.7
13,21,0,0.0,159.0,84.0,1006.4,19.4,135.0,10.7
14,21,0,0.0,119.0,84.0,1006.4,19.7,135.0,10.7
15,21,0,0.0,162.0,84.0,1006.4,19.4,135.0,10.7
16,21,0,0.0,125.0,86.0,1006.5,19.4,137.0,8.9
17,21,0,0.0,137.0,86.0,1006.5,19.3,137.0,8.9
18,21,0,0.0,108.0,86.0,1006.5,19.5,137.0,8.9
19,21,0,0.0,76.0,86.0,1006.5,19.7,137.0,8.9
20,21,0,1.0,97.0,81.0,1006.7,20.4,137.0,11.7
21,21,0,1.0,168.0,81.0,1006.7,19.9,137.0,11.7
22,21,0,1.0,117.0,81.0,1006.7,20.2,137.0,11.7
23,21,0,1.0,154.0,81.0,1006.7,20.0,137.0,11.7
24,21,0,3.0,87.0,83.0,1006.9,20.4,139.0,12.5
25,21,0,3.0,198.0,83.0,1006.9,19.6,139.0,12.5
26,21,0,3.0,119.0,83.0,1006.9,20.1,139.0,12.5
27,21,0,3.0,119.0,83.0,1006.9,20.1,139.0,12.5
28,21,0,5.0,119.0,88.0,1007.1,19.4,136.0,10.9
29,21,0,5.0,181.0,88.0,1007.1,19.0,136.0,10.9
0,22,0,0.0,133.0,75.0,1005.6,20.7,153.0,12.6
1,22,0,0.0,113.0,75.0,1005.6,20.8,153.0,12.6
2,22,0,0.0,154.0,76.0,1005.8,20.5,152.0,12.2
3,22,0,0.0,146.0,76.0,1005.8,20.6,152.0,12.2
4,22,0,0.0,139.0,76.0,1005.8,20.6,152.0,12.2
5,22,0,0.0,99.0,76.0,1005.8,20.9,152.0,12.2
6,22,0,0.0,139.0,76.0,1006.0,20.7,149.0,12.6
7,22,0,0.0,151.0,76.0,1006.0,20.6,149.0,12.6
8,22,0,0.0,141.0,76.0,1006.0,20.7,149.0,12.6
9,22,0,0.0,141.0,76.0,1006.0,20.7,149.0,12.6
10,22,0,0.0,182.0,79.0,1006.2,20.0,149.0,11.8
11,22,0,0.0,168.0,79.0,1006.2,20.1,149.0,11.8
12,22,0,0.0,150.0,79.0,1006.2,20.2,149.0,11.8
13,22,0,0.0,170.0,79.0,1006.2,20.1,149.0,11.8
14,22,0,0.0,137.0,80.0,1006.4,19.9,145.0,10.6
15,22,0,0.0,121.0,80.0,1006.4,20.0,145.0,10.6
16,22,0,0.0,95.0,80.0,1006.4,20.1,145.0,10.6
17,22,0,0.0,99.0,80.0,1006.4,20.1,145.0,10.6
18,22,0,0.0,158.0,77.0,1006.6,20.1,143.0,12.1
19,22,0,0.0,152.0,77.0,1006.6,20.1,143.0,12.1
20,22,0,0.0,192.0,77.0,1006.6,19.9,143.0,12.1
21,22,0,0.0,169.0,77.0,1006.6,20.0,143.0,12.1
22,22,0,2.0,118.0,77.0,1006.8,20.6,143.0,13.9
23,22,0,2.0,116.0,77.0,1006.8,20.6,143.0,13.9
24,22,0,2.0,150.0,77.0,1006.8,20.4,143.0,13.9
25,22,0,2.0,127.0,77.0,1006.8,20.6,143.0,13.9
26,22,0,4.0,214.0,82.0,1007.1,19.4,144.0,12.4
27,22,0,4.0,141.0,82.0,1007.1,19.8,144.0,12.4
28,22,0,4.0,167.0,82.0,1007.1,19.7,144.0,12.4
29,22,0,4.0,158.0,82.0,1007.1,19.7,144.0,12.4
0,23,0,0.0,156.0,75.0,1005.6,20.6,153.0,12.6
1,23,0,0.0,135.0,75.0,1005.6,20.7,153.0,12.6
2,23,0,0.0,163.0,76.0,1005.8,20.4,152.0,12.2
3,23,0,0.0,110.0,76.0,1005.8,20.8,152.0,12.2
4,23,0,0.0,124.0,76.0,1005.8,20.7,152.0,12.2
5,23,0,0.0,119.0,76.0,1005.8,20.7,152.0,12.2
6,23,0,0.0,100.0,76.0,1006.0,20.9,149.0,12.6
7,23,0,0.0,133.0,76.0,1006.0,20.7,149.0,12.6
8,23,0,0.0,159.0,76.0,1006.0,20.5,149.0,12.6
9,23,0,0.0,192.0,76.0,1006.0,20.3,149.0,12.6
10,23,0,0.0,174.0,79.0,1006.2,20.1,149.0,11.8
11,23,0,0.0,194.0,79.0,1006.2,20.0,149.0,11.8
12,23,0,0.0,140.0,79.0,1006.2,20.3,149.0,11.8
13,23,0,0.0,153.0,79.0,1006.2,20.2,149.0,11.8
14,23,0,0.0,96.0,80.0,1006.4,20.1,145.0,10.6
15,23,0,0.0,122.0,80.0,1006.4,20.0,145.0,10.6
16,23,0,0.0,137.0,80.0,1006.4,19.9,145.0,10.6
17,23,0,0.0,90.0,80.0,1006.4,20.2,145.0,10.6
18,23,0,0.0,115.0,77.0,1006.6,20.4,143.0,12.1
19,23,0,0.0,121.0,77.0,1006.6,20.3,143.0,12.1
20,23,0,0.0,173.0,77.0,1006.6,20.0,143.0,12.1
21,23,0,0.0,199.0,77.0,1006.6,19.8,143.0,12.1
22,23,0,2.0,192.0,77.0,1006.8,20.1,143.0,13.9
23,23,0,2.0,221.0,77.0,1006.8,20.0,143.0,13.9
24,23,0,2.0,207.0,77.0,1006.8,20.0,143.0,13.9
25,23,0,2.0,182.0,77.0,1006.8,20.2,143.0,13.9
26,23,0,4.0,208.0,82.0,1007.1,19.4,144.0,12.4
27,23,0,4.0,132.0,82.0,1007.1,19.9,144.0,12.4
28,23,0,4.0,171.0,82.0,1007.1,19.6,144.0,12.4
29,23,0,4.0,173.0,82.0,1007.1,19.6,144.0,12.4
0,24,0,0.0,177.0,73.0,1005.7,20.7,156.0,13.4
1,24,0,0.0,141.0,73.0,1005.7,21.0,156.0,13.4
2,24,0,0.0,132.0,73.0,1005.7,21.0,156.0,13.4
3,24,0,0.0,160.0,73.0,1005.7,20.8,156.0,13.4
4,24,0,0.0,185.0,73.0,1005.9,20.6,158.0,13.2
5,24,0,0.0,175.0,73.0,1005.9,20.7,158.0,13.2
6,24,0,0.0,154.0,73.0,1005.9,20.9,158.0,13.2
7,24,0,0.0,170.0,73.0,1005.9,20.7,158.0,13.2
8,24,0,0.0,158.0,74.0,1006.1,20.9,158.0,13.2
9,24,0,0.0,162.0,74.0,1006.1,20.9,158.0,13.2
10,24,0,0.0,133.0,74.0,1006.1,21.1,158.0,13.2
11,24,0,0.0,186.0,74.0,1006.1,20.7,158.0,13.2
12,24,0,0.0,169.0,76.0,1006.3,20.2,158.0,11.3
13,24,0,0.0,153.0,76.0,1006.3,20.3,158.0,11.3
14,24,0,0.0,130.0,76.0,1006.3,20.4,158.0,11.3
15,24,0,0.0,175.0,76.0,1006.3,20.1,158.0,11.3
16,24,0,0.0,98.0,77.0,1006.5,20.3,153.0,10.9
17,24,0,0.0,136.0,77.0,1006.5,20.0,153.0,10.9
18,24,0,0.0,122.0,77.0,1006.5,20.1,153.0,10.9
19,24,0,0.0,111.0,77.0,1006.5,20.2,153.0,10.9
20,24,0,0.0,93.0,74.0,1006.7,20.8,147.0,13.3
21,24,0,0.0,105.0,74.0,1006.7,20.7,147.0,13.3
22,24,0,0.0,128.0,74.0,1006.7,20.5,147.0,13.3
23,24,0,0.0,192.0,74.0,1006.7,20.1,147.0,13.3
24,24,0,2.0,213.0,78.0,1007.0,19.4,146.0,12.2
25,24,0,2.0,185.0,78.0,1007.0,19.6,146.0,12.2
26,24,0,2.0,200.0,78.0,1007.0,19.5,146.0,12.2
27,24,0,2.0,144.0,78.0,1007.0,19.9,146.0,12.2
28,24,0,3.0,159.0,82.0,1007.2,19.2,145.0,10.6
29,24,0,3.0,150.0,82.0,1007.2,19.2,145.0,10.6
0,25,0,0.0,153.0,73.0,1005.7,21.0,153.0,13.4
1,25,0,0.0,168.0,73.0,1005.7,20.9,153.0,13.4
2,25,0,0.0,143.0,73.0,1005.9,21.1,153.0,14.2
3,25,0,0.0,191.0,73.0,1005.9,20.8,153.0,14.2
4,25,0,0.0,195.0,73.0,1005.9,20.8,153.0,14.2
5,25,0,0.0,115.0,73.0,1005.9,21.3,153.0,14.2
6,25,0,0.0,148.0,73.0,1006.1,21.1,156.0,13.4
7,25,0,0.0,172.0,73.0,1006.1,21.0,156.0,13.4
8,25,0,0.0,215.0,73.0,1006.1,20.7,156.0,13.4
9,25,0,0.0,153.0,73.0,1006.1,21.1,156.0,13.4
10,25,0,0.0,123.0,74.0,1006.3,21.1,161.0,13.0
11,25,0,0.0,190.0,74.0,1006.3,20.7,161.0,13.0
12,25,0,0.0,178.0,74.0,1006.3,20.8,161.0,13.0
13,25,0,0.0,177.0,74.0,1006.3,20.8,161.0,13.0
14,25,0,0.0,125.0,75.0,1006.5,20.9,157.0,14.0
15,25,0,0.0,152.0,74.0,1006.5,20.7,157.0,14.0
16,25,0,0.0,174.0,74.0,1006.5,20.6,157.0,14.0
17,25,0,0.0,138.0,74.0,1006.5,20.8,157.0,14.0
18,25,0,0.0,121.0,75.0,1006.7,20.5,152.0,13.0
19,25,0,0.0,112.0,75.0,1006.7,20.5,152.0,13.0
20,25,0,0.0,109.0,75.0,1006.7,20.6,152.0,13.0
21,25,0,0.0,103.0,75.0,1006.7,20.6,152.0,13.0
22,25,0,0.0,128.0,76.0,1006.9,20.2,147.0,12.5
23,25,0,0.0,140.0,76.0,1006.9,20.2,147.0,12.5
24,25,0,0.0,116.0,76.0,1006.9,20.3,147.0,12.5
25,25,0,0.0,170.0,76.0,1006.9,20.0,147.0,12.5
26,25,0,1.0,169.0,78.0,1007.1,19.4,144.0,11.1
27,25,0,1.0,130.0,78.0,1007.1,19.7,144.0,11.1
28,25,0,1.0,142.0,78.0,1007.1,19.6,144.0,11.1
29,25,0,1.0,138.0,78.0,1007.1,19.6,144.0,11.1
0,26,0,0.0,189.0,73.0,1005.7,20.8,153.0,13.4
1,26,0,0.0,166.0,73.0,1005.7,20.9,153.0,13.4
2,26,0,0.0,204.0,73.0,1005.9,20.7,153.0,14.2
3,26,0,0.0,191.0,73.0,1005.9,20.8,153.0,14.2
4,26,0,0.0,159.0,73.0,1005.9,21.0,153.0,14.2
5,26,0,0.0,186.0,73.0,1005.9,20.8,153.0,14.2
6,26,0,0.0,187.0,73.0,1006.1,20.9,156.0,13.4
7,26,0,0.0,146.0,73.0,1006.1,21.1,156.0,13.4
8,26,0,0.0,208.0,73.0,1006.1,20.7,156.0,13.4
9,26,0,0.0,194.0,73.0,1006.1,20.8,156.0,13.4
10,26,0,0.0,180.0,74.0,1006.3,20.8,161.0,13.0
11,26,0,0.0,178.0,74.0,1006.3,20.8,161.0,13.0
12,26,0,0.0,207.0,74.0,1006.3,20.6,161.0,13.0
13,26,0,0.0,182.0,74.0,1006.3,20.7,161.0,13.0
14,26,0,0.0,181.0,74.0,1006.5,20.5,157.0,14.0
